pid	cui	drugterm	source
17343	C0595568    	optil	RXNorm
17344	C0731682    	optilast	RXNorm
17345	C4083942    	optimis7	RXNorm
17346	C2364867    	optimyd	RXNorm
17347	C0722269    	optipranolol	RXNorm
17348	C0591913    	opustan	RXNorm
17349	C1602598    	orabid	RXNorm
17350	C3538694    	orabloc	RXNorm
17351	C0722284    	oracit	RXNorm
17352	C3530538    	oragesic	RXNorm
17353	C1589273    	oralone	RXNorm
17354	C1098704    	oraqix	RXNorm
17355	C3709672    	orastat	RXNorm
17356	C1588327    	oratuss	RXNorm
17357	C1967940    	oraxyl	RXNorm
17358	C0700961    	orbenin	RXNorm
17359	C1602224    	orbexa	RXNorm
17360	C0300903    	orbifloxacin	RXNorm
17361	C2756961    	orbivan	RXNorm
17362	C0029193    	orciprenaline	RXNorm
17363	C0722306    	ordrine	RXNorm
17364	C3538419    	oreticyl	RXNorm
17365	C0722312    	orfro	RXNorm
17366	C1170482    	orgadin	RXNorm
17367	C0591919    	orgafol	RXNorm
17368	C0733596    	organidin	RXNorm
17369	C0163842    	orgaran	RXNorm
17370	C0069638    	orgotein	RXNorm
17371	C0722318    	orlenta	RXNorm
17372	C0591921    	orlept	RXNorm
17373	C0722319    	ormazine	RXNorm
17374	C2746477    	ornacycline	RXNorm
17375	C2746800    	ornacyn	RXNorm
17376	C0029276    	ornipressin	RXNorm
17377	C0069658    	ornithylaspartate	RXNorm
17378	C1590044    	orostat	RXNorm
17379	C0722280    	or-phen-ade	RXNorm
17380	C0722323    	orphenate	RXNorm
17381	C0876114    	orphengesic	RXNorm
17382	C0733614    	ortho-cept	RXNorm
17383	C0731224    	ortho-gynest	RXNorm
17384	C2962822    	ortho-nesic	RXNorm
17385	C0591925    	ortho-novin	RXNorm
17386	C1612990    	orthowash	RXNorm
17387	C0591927    	oruvail	RXNorm
17388	C1602883    	orvaten	RXNorm
17389	C3191835    	oscimin	RXNorm
17390	C1724194    	oscion	RXNorm
17391	C0699451    	osmitrol	RXNorm
17392	C0722337    	osmoglyn	RXNorm
17393	C2722667    	osteo-poretical	RXNorm
17394	C3666818    	ostercal-d	RXNorm
17395	C4224863    	ostifen	RXNorm
17396	C3693168    	ostilox	RXNorm
17397	C0722343    	oticaine	RXNorm
17398	C0722344    	otigesic	RXNorm
17399	C0722339    	oti-med	RXNorm
17400	C1330446    	otirx	RXNorm
17401	C1170486    	oti-sone	RXNorm
17402	C1588844    	otoalgan	RXNorm
17403	C0722346    	otobiotic	RXNorm
17404	C0722347    	otocain	RXNorm
17405	C2342230    	otocidin	RXNorm
17406	C1178719    	otocort	RXNorm
17407	C2241218    	oto-end	RXNorm
17408	C4238772    	otovel	RXNorm
17409	C3154507    	otozin	RXNorm
17410	C0733353    	ovaban	RXNorm
17411	C1170488    	ovace	RXNorm
17412	C3645097    	ovacyst	RXNorm
17413	C2948490    	ovadine	RXNorm
17414	C0722353    	ovcon	RXNorm
17415	C3486816    	ovemotide	RXNorm
17416	C0699169    	ovrette	RXNorm
17417	C0064164    	oxaceprol	RXNorm
17418	C0728775    	oxandrin	RXNorm
17419	C1263611    	oxanid	RXNorm
17420	C0134337    	oxatomide	RXNorm
17421	C0069753    	oxeladin	RXNorm
17422	C0206828    	oxerutins	RXNorm
17423	C0069760    	oxetorone	RXNorm
17424	C0069761    	oxfendazole	RXNorm
17425	C0069763    	oxibendazole	RXNorm
17426	C1572775    	oxidronate	RXNorm
17427	C0069776    	oxitropium	RXNorm
17428	C0591932    	oxivent	RXNorm
17429	C2725279    	oxoject	RXNorm
17430	C0069787    	oxolamine	RXNorm
17431	C3710111    	oxothiazolidine	RXNorm
17432	C0030040    	oxprenolol	RXNorm
17433	C0722357    	oxsoralen-ultra	RXNorm
17434	C0055578    	oxtriphylline	RXNorm
17435	C0053114    	oxybuprocaine	RXNorm
17436	C0069810    	oxychlorosene	RXNorm
17437	C1170489    	oxydose	RXNorm
17438	C0722365    	oxyfast	RXNorm
17439	C0030053    	oxyfedrine	RXNorm
17440	C0722366    	oxyfrin	RXNorm
17441	C0722367    	oxyir	RXNorm
17442	C0722368    	oxymeta-12	RXNorm
17443	C0722363    	oxy-otic	RXNorm
17444	C0030077    	oxypertine	RXNorm
17445	C0069833    	oxyphencyclimine	RXNorm
17446	C0031422    	oxyphenisatin	RXNorm
17447	C0031422    	oxyphenisatine	RXNorm
17448	C0030082    	oxyphenonium	RXNorm
17449	C0069834    	oxypolygelatine	RXNorm
17450	C0000665    	oxyquinoline	RXNorm
17451	C1602116    	oxyrapid	RXNorm
17452	C0722397    	p2e1	RXNorm
17453	C0722399    	p4e1	RXNorm
17454	C0722400    	p6e1	RXNorm
17455	C3854823    	paccal	RXNorm
17456	C0591938    	pacifene	RXNorm
17457	C1263631    	pacitron	RXNorm
17458	C2370591    	pacnex	RXNorm
17459	C0069937    	padimate-o	RXNorm
17460	C1872963    	pafuramidine	RXNorm
17461	C3194674    	painazin-cp	RXNorm
17462	C2948076    	pain-ease	RXNorm
17463	C0722433    	pain-gesic	RXNorm
17464	C0730725    	paldesic	RXNorm
17465	C0591940    	palfium	RXNorm
17466	C1330456    	palgic	RXNorm
17467	C0722435    	palgic-dc	RXNorm
17468	C1590528    	palipase	RXNorm
17469	C0594402    	palladone-sr	RXNorm
17470	C0069963    	palmatine	RXNorm
17471	C3819170    	palmitamidopropyltrimonium	RXNorm
17472	C4084332    	palmitostearate	RXNorm
17473	C1968205    	paloxin	RXNorm
17474	C3538409    	palpeon	RXNorm
17475	C1590537    	paltrase	RXNorm
17476	C0135166    	pamabrom	RXNorm
17477	C0086761    	p-aminohippurate	RXNorm
17478	C0722442    	panacet	RXNorm
17479	C0722444    	panafil	RXNorm
17480	C0591944    	panaleve	RXNorm
17481	C0722446    	panasal	RXNorm
17482	C1263639    	panasorb	RXNorm
17483	C1330461    	pancof-pd	RXNorm
17484	C3643612    	pancreplus	RXNorm
17485	C3556187    	pangestyme	RXNorm
17486	C0722468    	panglobulin	RXNorm
17487	C0722469    	panlor	RXNorm
17488	C1588192    	panmist	RXNorm
17489	C1590531    	panocaps	RXNorm
17490	C0722476    	panokase	RXNorm
17491	C0722486    	panthoderm	RXNorm
17492	C0030349    	papaveretum	RXNorm
17493	C2364650    	papfyll	RXNorm
17494	C1966620    	paptase	RXNorm
17495	C1638323    	pap-urea	RXNorm
17496	C0048197    	parachlorophenol	RXNorm
17497	C0722491    	paradione	RXNorm
17498	C0070072    	paramethadione	RXNorm
17499	C0030454    	paramethasone	RXNorm
17500	C4490284    	parasitexx	RXNorm
17501	C4550646    	parasorbate	RXNorm
17502	C0722494    	pardryl	RXNorm
17503	C0623219    	parepectolin	RXNorm
17504	C0771503    	parethoxycaine	RXNorm
17505	C1171461    	parmid	RXNorm
17506	C0215717    	parnaparin	RXNorm
17507	C0301322    	paromycin	RXNorm
17508	C0700484    	paroven	RXNorm
17509	C0521965    	paroxypropione	RXNorm
17510	C0591955    	partobulin	RXNorm
17511	C0722496    	partuss-la	RXNorm
17512	C4018516    	pasmol	RXNorm
17513	C4080466    	pattotic	RXNorm
17514	C0722500    	pavacot	RXNorm
17515	C0722501    	pavagen	RXNorm
17516	C0722502    	paxarel	RXNorm
17517	C0593356    	paxidorm	RXNorm
17518	C0722503    	paxipam	RXNorm
17519	C1256229    	paxofen	RXNorm
17520	C1171466    	paynocil	RXNorm
17521	C0722402    	pb-ergo-bell	RXNorm
17522	C0722404    	pbz-sr	RXNorm
17523	C0722406    	pc-10	RXNorm
17524	C3535898    	p-chloro-m-cresol	RXNorm
17525	C1330447    	pcm-la	RXNorm
17526	C0030749    	pedameth	RXNorm
17527	C3268102    	pedesil	RXNorm
17528	C1704190    	pediachlor	RXNorm
17529	C0722515    	pediacof	RXNorm
17530	C2683695    	pediagel	RXNorm
17531	C0722519    	pediapap	RXNorm
17532	C1951311    	pediaphen	RXNorm
17533	C1724658    	pediatan	RXNorm
17534	C1330465    	pediatex	RXNorm
17535	C0722506    	pedi-dri	RXNorm
17536	C0722525    	pediotic	RXNorm
17537	C1170512    	pediox	RXNorm
17538	C1878742    	pediox-s	RXNorm
17539	C3255323    	pedipirox-4	RXNorm
17540	C0722507    	pedi-pro	RXNorm
17541	C1590457    	peditex	RXNorm
17542	C0722526    	pedituss	RXNorm
17543	C0722527    	pedte-pak-4	RXNorm
17544	C0722528    	pedtrace-4	RXNorm
17545	C1588996    	pedural	RXNorm
17546	C0722529    	pedvaxhib	RXNorm
17547	C1699573    	peg-30-dipolyhydroxystearate	RXNorm
17548	C0702073    	peganone	RXNorm
17549	C1531015    	pegaptanib	RXNorm
17550	C4224793    	pegbovigrastim	RXNorm
17551	C4018265    	pegoterate	RXNorm
17552	C1576794    	peg-ppg-18-18-dimethicone	RXNorm
17553	C3531465    	peg:ppg-4-12:dimethicone	RXNorm
17554	C1966616    	pe-guai	RXNorm
17555	C2350656    	peg-uricase	RXNorm
17556	C3709689    	pegylax	RXNorm
17557	C2962315    	peleverus	RXNorm
17558	C1615196    	pelodis	RXNorm
17559	C0053881    	pemirolast	RXNorm
17560	C0939716    	pemolert	RXNorm
17561	C0030800    	pemoline	RXNorm
17562	C0309724    	pen-aqueous	RXNorm
17563	C3249421    	pen-ben	RXNorm
17564	C0722532    	penecort	RXNorm
17565	C0722533    	penederm	RXNorm
17566	C1262633    	penidural-la	RXNorm
17567	C0591959    	pentacarinat	RXNorm
17568	C2698759    	pentadecalactone	RXNorm
17569	C0030903    	pentaetrazol	RXNorm
17570	C1572778    	pentafluoropropane	RXNorm
17571	C4324965    	pentapeptide-31	RXNorm
17572	C3153668    	pentasol	RXNorm
17573	C0591961    	pentaspan	RXNorm
17574	C2350383    	pentastarch	RXNorm
17575	C0722535    	pentazine	RXNorm
17576	C1702916    	pentetate	RXNorm
17577	C0070313    	pentifylline	RXNorm
17578	C0063348    	pentigide	RXNorm
17579	C0722536    	pentolair	RXNorm
17580	C0876755    	pentopak	RXNorm
17581	C0030900    	pentoxyl	RXNorm
17582	C0054668    	pentoxyverine	RXNorm
17583	C0722537    	pentrax	RXNorm
17584	C3475126    	pentylamine	RXNorm
17585	C0729095    	pen-v	RXNorm
17586	C1968061    	pep-back	RXNorm
17587	C0702012    	peptavlon	RXNorm
17588	C0982330    	peptonedried	RXNorm
17589	C1996146    	peranex	RXNorm
17590	C0030969    	perazine	RXNorm
17591	C0722543    	perchloracap	RXNorm
17592	C0590710    	percutol	RXNorm
17593	C0722548    	perestan	RXNorm
17594	C1176320    	perflexane	RXNorm
17595	C4325264    	perfluorodimethylcyclohexane	RXNorm
17596	C0070402    	perfluoromethyldecalin	RXNorm
17597	C3714575    	perfluoroperhydrophenanthrene	RXNorm
17598	C0031013    	perhexiline	RXNorm
17599	C0033459    	periciazine	RXNorm
17600	C0307257    	peri-colace	RXNorm
17601	C0722550    	peri-d.o.s.	RXNorm
17602	C0722551    	peri-ds	RXNorm
17603	C1589718    	perifix	RXNorm
17604	C3663379    	perifoam	RXNorm
17605	C0070426    	perindoprilat	RXNorm
17606	C1703618    	periocheck	RXNorm
17607	C0722553    	periochip	RXNorm
17608	C0722554    	periogard	RXNorm
17609	C1724492    	periosep	RXNorm
17610	C0722556    	perisine	RXNorm
17611	C1724419    	perloxx	RXNorm
17612	C1449751    	permapen	RXNorm
17613	C1601985    	permole	RXNorm
17614	C2342398    	peroderm	RXNorm
17615	C3162510    	perox-102	RXNorm
17616	C3162516    	perox-105	RXNorm
17617	C3162522    	perox-400	RXNorm
17618	C3819126    	perox-50	RXNorm
17619	C3819141    	perox-aid	RXNorm
17620	C2946020    	peroxi-fresh	RXNorm
17621	C0601702    	pethilorfan	RXNorm
17622	C2920167    	petrem	RXNorm
17623	C0722572    	phanasin	RXNorm
17624	C0722573    	phanatuss	RXNorm
17625	C1263616    	phanodorm	RXNorm
17626	C3152621    	pharbetol	RXNorm
17627	C0699529    	pharmadine	RXNorm
17628	C1170521    	pharmadrine	RXNorm
17629	C0722574    	pharmaf	RXNorm
17630	C1330470    	pharmaflur	RXNorm
17631	C0722575    	pharmagesic	RXNorm
17632	C2980495    	pharmaseb	RXNorm
17633	C1602286    	phenabid	RXNorm
17634	C0070525    	phenacemide	RXNorm
17635	C0031364    	phenacetin	RXNorm
17636	C0722580    	phenagesic	RXNorm
17637	C1949598    	phena-hc	RXNorm
17638	C0722581    	phenapap	RXNorm
17639	C2962470    	phenaseptic	RXNorm
17640	C1601263    	phenavent	RXNorm
17641	C0031376    	phenazocine	RXNorm
17642	C0003420    	phenazone	RXNorm
17643	C1601743    	phenco-care	RXNorm
17644	C1967835    	phendacof	RXNorm
17645	C1654899    	phendal-hd	RXNorm
17646	C0722588    	phendiet	RXNorm
17647	C2978539    	pheneen	RXNorm
17648	C0722591    	phenerbel-s	RXNorm
17649	C0722592    	phenerzine	RXNorm
17650	C1602325    	phenesin	RXNorm
17651	C0070557    	pheneticillin	RXNorm
17652	C2917912    	phenflu	RXNorm
17653	C2918745    	phenhist	RXNorm
17654	C0770986    	phenicarbazide	RXNorm
17655	C0070563    	phenindamine	RXNorm
17656	C0722578    	phen-lax	RXNorm
17657	C0722596    	phenobel	RXNorm
17658	C4083498    	phenohytro	RXNorm
17659	C2917610    	phenoject	RXNorm
17660	C0722597    	phenoject-50	RXNorm
17661	C0722598    	phenolax	RXNorm
17662	C4026208    	phenolsulfonate	RXNorm
17663	C0031430    	phenolsulfonphthalein	RXNorm
17664	C0031432    	phenoperidine	RXNorm
17665	C0722599    	phenoptic	RXNorm
17666	C3541952    	phenoxyacetate	RXNorm
17667	C3256255    	phenoxyisopropanol	RXNorm
17668	C0722600    	phentercot	RXNorm
17669	C0722603    	phentride	RXNorm
17670	C0702064    	phenurone	RXNorm
17671	C1612406    	phenydryl	RXNorm
17672	C0070619    	phenylacetaldehyde	RXNorm
17673	C0772277    	phenylalaninedl-	RXNorm
17674	C3535784    	phenylbute	RXNorm
17675	C0722604    	phenyldrine	RXNorm
17676	C1117748    	phenylehrine	RXNorm
17677	C0722608    	phenylgesic	RXNorm
17678	C0722609    	phenylhistine	RXNorm
17679	C0031479    	phenylhydrazine	RXNorm
17680	C3555499    	phenylisohexanol	RXNorm
17681	C0070686    	phenylisothiocyanate	RXNorm
17682	C2241866    	phenyl-t	RXNorm
17683	C1602131    	phenzene	RXNorm
17684	C0722616    	phicon	RXNorm
17685	C0591972    	phimetin	RXNorm
17686	C0730735    	phiso-med	RXNorm
17687	C1631214    	phlemex	RXNorm
17688	C0031562    	phlorhizin	RXNorm
17689	C0070743    	pholedrine	RXNorm
17690	C3153639    	phoslyra	RXNorm
17691	C2940708    	phosphasal	RXNorm
17692	C0031621    	phosphatidylinositols	RXNorm
17693	C0070824    	phosphocellulose	RXNorm
17694	C0031635    	phosphocysteamine	RXNorm
17695	C0772067    	phospholipidbeef	RXNorm
17696	C3819140    	photocil	RXNorm
17697	C0729236    	photofrin	RXNorm
17698	C4325287    	photrexa	RXNorm
17699	C0722623    	phrenilin	RXNorm
17700	C0301318    	phthalylsulfacetamide	RXNorm
17701	C0070975    	phthalylsulfathiazole	RXNorm
17702	C0030140    	p-hydroxyamphetamine	RXNorm
17703	C0722625    	phyllocontin	RXNorm
17704	C0684217    	physeptone	RXNorm
17705	C0722626    	physiolyte	RXNorm
17706	C0722627    	physiosol	RXNorm
17707	C0593372    	physiotens	RXNorm
17708	C3848700    	picosulfurate	RXNorm
17709	C0600319    	pidolate	RXNorm
17710	C0081002    	pidotimod	RXNorm
17711	C0285260    	piketoprofen	RXNorm
17712	C3651900    	pileran	RXNorm
17713	C0593231    	pilogel	RXNorm
17714	C1588109    	pilokair	RXNorm
17715	C0722630    	pilopine-hs	RXNorm
17716	C2930388    	piloptic	RXNorm
17717	C0722631    	piloptic-1	RXNorm
17718	C0722633    	piloptic-2	RXNorm
17719	C0722634    	piloptic-3	RXNorm
17720	C0722635    	piloptic-4	RXNorm
17721	C0722636    	piloptic-6	RXNorm
17722	C0722637    	pilostat	RXNorm
17723	C0699517    	pimafucin	RXNorm
17724	C0282774    	pimagedine	RXNorm
17725	C0071069    	pimethixene	RXNorm
17726	C0071074    	pinacidil	RXNorm
17727	C0071099    	pipazetate	RXNorm
17728	C0071099    	pipazethate	RXNorm
17729	C0369845    	pipemidate	RXNorm
17730	C0071103    	pipenzolate	RXNorm
17731	C0031954    	piperacetazine	RXNorm
17732	C0163025    	piperidolate	RXNorm
17733	C0031965    	pipobroman	RXNorm
17734	C0031968    	pipothiazine	RXNorm
17735	C0071120    	pipoxolan	RXNorm
17736	C0701912    	pipracil	RXNorm
17737	C0071123    	piprozolin	RXNorm
17738	C0071123    	piprozoline	RXNorm
17739	C0699630    	piptal	RXNorm
17740	C0071126    	pirarubicin	RXNorm
17741	C0752378    	pirenoxine	RXNorm
17742	C0071132    	piretanide	RXNorm
17743	C2827301    	piridocaine	RXNorm
17744	C0031982    	pirinitramide	RXNorm
17745	C0072732    	pirisudanol	RXNorm
17746	C0031982    	piritramide	RXNorm
17747	C0591978    	piroflam	RXNorm
17748	C0209263    	piroxicam-beta-cyclodextrin	RXNorm
17749	C0591980    	pirozip	RXNorm
17750	C0002436    	pivmecillinam	RXNorm
17751	C0032036    	pizotyline	RXNorm
17752	C0591981    	placidex	RXNorm
17753	C1170527    	plaretase	RXNorm
17754	C1589925    	plasbumin	RXNorm
17755	C1170528    	plasbumin-20	RXNorm
17756	C0722645    	plasbumin-25	RXNorm
17757	C0722646    	plasbumin-5	RXNorm
17758	C1176432    	plasmanate	RXNorm
17759	C0722651    	plasma-plex	RXNorm
17760	C0387071    	plasmatein	RXNorm
17761	C1145694    	platosin	RXNorm
17762	C2746882    	pledgaclin	RXNorm
17763	C3883370    	plenamine	RXNorm
17764	C1965191    	pliaglis	RXNorm
17765	C0026234    	plicamycin	RXNorm
17766	C2962460    	pluratuss	RXNorm
17767	C3163491    	pluset	RXNorm
17768	C0722655    	pneumomist	RXNorm
17769	C1330473    	pneumotussin	RXNorm
17770	C0722657    	podactin	RXNorm
17771	C3267251    	podocon	RXNorm
17772	C0722658    	podocon-25	RXNorm
17773	C2930371    	pododerm	RXNorm
17774	C0722660    	podofin	RXNorm
17775	C3535892    	polacrillin	RXNorm
17776	C3535826    	polarcrillin	RXNorm
17777	C3645207    	polidronium	RXNorm
17778	C0376892    	polihexanide	RXNorm
17779	C3855821    	polixetonium	RXNorm
17780	C1736247    	polocaine	RXNorm
17781	C0722665    	polocaine-mpf	RXNorm
17782	C0032393    	poloxalene	RXNorm
17783	C1588022    	polycidin	RXNorm
17784	C0700944    	polycillin	RXNorm
17785	C0722696    	polycillin-prb	RXNorm
17786	C0722697    	polycin	RXNorm
17787	C0722698    	polycitra	RXNorm
17788	C0722699    	polycitra-k	RXNorm
17789	C0722678    	poly-dex	RXNorm
17790	C0722701    	polydine	RXNorm
17791	C3256552    	polyester-10	RXNorm
17792	C3257507    	polyester-7	RXNorm
17793	C0071553    	polyestradiol	RXNorm
17794	C4325453    	polygalacturonate	RXNorm
17795	C0032493    	polygeline	RXNorm
17796	C0722703    	polygesic	RXNorm
17797	C3256627    	polyglycerin-10	RXNorm
17798	C3255863    	polyglycerin-3	RXNorm
17799	C3700885    	polyglycerin-4	RXNorm
17800	C3256628    	polyglycerin-6	RXNorm
17801	C1433702    	polyglyceryl-6-dioleate	RXNorm
17802	C0722679    	poly-histine	RXNorm
17803	C0071444    	poly(lactide)	RXNorm
17804	C4490075    	poly(laurylglucoside)-7	RXNorm
17805	C0137822    	polymetaphosphate	RXNorm
17806	C0071626    	polynoxylin	RXNorm
17807	C4084506    	polyquaternium-44	RXNorm
17808	C4301001    	polyquaternium-5	RXNorm
17809	C3883239    	polyquaternium-53	RXNorm
17810	C4083554    	polyquaternium-68	RXNorm
17811	C0072522    	polysaccharide-k	RXNorm
17812	C3159526    	polysilicone-15	RXNorm
17813	C0722711    	polytracin	RXNorm
17814	C0722683    	poly-tussin	RXNorm
17815	C0722685    	poly-vent	RXNorm
17816	C0961649    	ponazuril	RXNorm
17817	C0699042    	ponderax	RXNorm
17818	C0878153    	pondocillin	RXNorm
17819	C2606286    	pongamol	RXNorm
17820	C1262765    	ponoxylan	RXNorm
17821	C0137970    	posicor	RXNorm
17822	C2700794    	posiflush	RXNorm
17823	C1724468    	postprophy	RXNorm
17824	C0032820    	potaba	RXNorm
17825	C0872910    	potassiumchelated	RXNorm
17826	C3267671    	poviderm	RXNorm
17827	C0722720    	povidex	RXNorm
17828	C0722722    	povidine	RXNorm
17829	C0722413    	pp-cap	RXNorm
17830	C4256816    	ppg-12	RXNorm
17831	C3499937    	ppg-17	RXNorm
17832	C4026810    	ppg-24-glycereth-24	RXNorm
17833	C3537696    	ppg-25-laureth-25	RXNorm
17834	C3834065    	ppg-26	RXNorm
17835	C3474472    	ppg-26-buteth-26	RXNorm
17836	C4256798    	ppg-3	RXNorm
17837	C3693108    	ppg-30	RXNorm
17838	C3256801    	ppg-5-ceteth-20	RXNorm
17839	C3256802    	ppg-9	RXNorm
17840	C0032896    	practolol	RXNorm
17841	C0032899    	prajmaline	RXNorm
17842	C0293969    	pralmorelin	RXNorm
17843	C3163507    	pramcort	RXNorm
17844	C0307343    	pramegel	RXNorm
17845	C1171429    	pramimil	RXNorm
17846	C0663384    	pramiverine	RXNorm
17847	C1330474    	pramotic	RXNorm
17848	C2684400    	pramox-hc	RXNorm
17849	C2356054    	prandimet	RXNorm
17850	C1964435    	prascion	RXNorm
17851	C2920989    	prazolamine	RXNorm
17852	C0722734    	predacorten	RXNorm
17853	C0722735    	predaject-50	RXNorm
17854	C0722737    	predate-50	RXNorm
17855	C0722738    	predcor	RXNorm
17856	C0591993    	predenema	RXNorm
17857	C0730821    	predfoam	RXNorm
17858	C0722740    	predicort-50	RXNorm
17859	C0722732    	pred-ject-50	RXNorm
17860	C0621910    	prednazoline	RXNorm
17861	C0071836    	prednicarbate	RXNorm
17862	C1170535    	prednicot	RXNorm
17863	C0032949    	prednimustine	RXNorm
17864	C0722742    	prednisol	RXNorm
17865	C3247253    	prednistab	RXNorm
17866	C1602527    	prednoral	RXNorm
17867	C0044955    	prednylidene	RXNorm
17868	C1588115    	pred-phosphate	RXNorm
17869	C0138279    	predsol	RXNorm
17870	C1589824    	predsulfair	RXNorm
17871	C0071849    	pregna-417-diene-316-dione	RXNorm
17872	C0722748    	prelu-2	RXNorm
17873	C1655356    	premasol	RXNorm
17874	C0033059    	prenylamine	RXNorm
17875	C0591999    	prepadine	RXNorm
17876	C0720829    	prep-hem	RXNorm
17877	C0592001    	prepulsid	RXNorm
17878	C0592551    	preservex	RXNorm
17879	C0033090    	pressimmune	RXNorm
17880	C3883380    	prestalia	RXNorm
17881	C0722788    	pretz-d	RXNorm
17882	C2961365    	prevail-fx	RXNorm
17883	C0722789    	prevalite	RXNorm
17884	C3531396    	prevantics	RXNorm
17885	C1628396    	previfem	RXNorm
17886	C0061720    	prezatide	RXNorm
17887	C0590794    	priadel	RXNorm
17888	C1589810    	pri-andriol	RXNorm
17889	C2918404    	pributazone	RXNorm
17890	C1590910    	pricortin	RXNorm
17891	C1602490    	pri-dextra	RXNorm
17892	C0071968    	pridinol	RXNorm
17893	C0771424    	prifinium	RXNorm
17894	C1170551    	primabalt	RXNorm
17895	C2356055    	primalev	RXNorm
17896	C0733696    	primaxin	RXNorm
17897	C1589835    	primazine	RXNorm
17898	C0939443    	primestrin	RXNorm
17899	C0722803    	primethasone	RXNorm
17900	C1589495    	pri-methylate	RXNorm
17901	C2756365    	primlev	RXNorm
17902	C0876135    	primsol	RXNorm
17903	C1602677    	prinize	RXNorm
17904	C0878329    	prioderm	RXNorm
